"Source Name","State Name","District Name","Block Name","GP Name","Overall","T1","T1_Grade","T2","T2_Grade","T3","T3_Grade","T4","T4_Grade","T5","T5_Grade","T6","T6_Grade","T7","T7_Grade","T8","T8_Grade","T9","T9_Grade"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Narasapuram",61.36,60.61,"B - Performer",82.14,"A - Front Runner",78.6,"A - Front Runner",71,"B - Performer",43.76,"C - Aspirant",52.07,"C - Aspirant",63.07,"B - Performer",51.31,"C - Aspirant",60.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Gontuvaripalli",59.07,63.15,"B - Performer",81.01,"A - Front Runner",61.94,"B - Performer",72.07,"B - Performer",42.13,"C - Aspirant",47.17,"C - Aspirant",63.45,"B - Performer",51.78,"C - Aspirant",58.73,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Vaddemanu",58.95,70.52,"B - Performer",79.6,"A - Front Runner",68.76,"B - Performer",60.97,"B - Performer",33.23,"D - Beginner",50.25,"C - Aspirant",59.15,"C - Aspirant",52.45,"C - Aspirant",70.51,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Ganganapalli",58.76,65.72,"B - Performer",78.19,"A - Front Runner",66.96,"B - Performer",69.54,"B - Performer",44.25,"C - Aspirant",51.9,"C - Aspirant",60.8,"B - Performer",39.35,"D - Beginner",63.49,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Varikunta",58.75,70.32,"B - Performer",84.09,"A - Front Runner",73.02,"B - Performer",61.41,"B - Performer",23.83,"D - Beginner",53.93,"C - Aspirant",63.68,"B - Performer",58.53,"C - Aspirant",65.68,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Akula Naraya Palli",58.44,66.72,"B - Performer",82.51,"A - Front Runner",66.29,"B - Performer",64.72,"B - Performer",45.4,"C - Aspirant",48.49,"C - Aspirant",62.44,"B - Performer",43.03,"C - Aspirant",56.94,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Uppalur",58.4,70.9,"B - Performer",84.33,"A - Front Runner",65.56,"B - Performer",65.47,"B - Performer",40.28,"C - Aspirant",47.46,"C - Aspirant",61.62,"B - Performer",44.6,"C - Aspirant",58.62,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Middela",57.43,62.4,"B - Performer",77.64,"A - Front Runner",72.18,"B - Performer",67.69,"B - Performer",39.97,"D - Beginner",45.65,"C - Aspirant",56.67,"C - Aspirant",45.71,"C - Aspirant",60.75,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Rampadu",57.16,64.49,"B - Performer",83.54,"A - Front Runner",71.15,"B - Performer",62.53,"B - Performer",42.3,"C - Aspirant",52.13,"C - Aspirant",53.11,"C - Aspirant",39.34,"D - Beginner",59,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Kodigudlapadu",56.25,63.88,"B - Performer",84.98,"A - Front Runner",65.08,"B - Performer",71.16,"B - Performer",39.92,"D - Beginner",49.94,"C - Aspirant",54.38,"C - Aspirant",39.63,"D - Beginner",52.16,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Balayapalli",56.13,67.41,"B - Performer",86.82,"A - Front Runner",66.47,"B - Performer",73.02,"B - Performer",37.59,"D - Beginner",44.49,"C - Aspirant",59.85,"C - Aspirant",35.67,"D - Beginner",54.53,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Itugullapadu",55.93,67.44,"B - Performer",85.28,"A - Front Runner",71.96,"B - Performer",60.59,"B - Performer",36.7,"D - Beginner",45.65,"C - Aspirant",59.03,"C - Aspirant",36.24,"D - Beginner",59.57,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Sri Avadutha Kasinayana.xlsx","Andhra Pradesh","Y.S.R.","Sri Avadutha Kasinayana","Reddy Kottala",53.79,65.34,"B - Performer",80.5,"A - Front Runner",62.92,"B - Performer",56.11,"C - Aspirant",26.79,"D - Beginner",48.51,"C - Aspirant",60,"B - Performer",46.9,"C - Aspirant",55.54,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Mallela",67.26,78.62,"A - Front Runner",88.59,"A - Front Runner",77.21,"A - Front Runner",64.28,"B - Performer",48.53,"C - Aspirant",55.04,"C - Aspirant",67.76,"B - Performer",66.62,"B - Performer",67.59,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Maduru",67.15,78.14,"A - Front Runner",83.51,"A - Front Runner",78.64,"A - Front Runner",61.45,"B - Performer",55.13,"C - Aspirant",54.24,"C - Aspirant",71.83,"B - Performer",62.73,"B - Performer",65.36,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Bodivari Palli",65.41,74.64,"B - Performer",86.74,"A - Front Runner",75.7,"A - Front Runner",61.88,"B - Performer",43.18,"C - Aspirant",52.66,"C - Aspirant",69.31,"B - Performer",64.41,"B - Performer",71.21,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Buchupalli",64.56,77.18,"A - Front Runner",87.88,"A - Front Runner",73.64,"B - Performer",62.33,"B - Performer",40.51,"C - Aspirant",53.51,"C - Aspirant",66.55,"B - Performer",64.26,"B - Performer",67.54,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Agadur",64.23,78.19,"A - Front Runner",87.17,"A - Front Runner",76.88,"A - Front Runner",68.22,"B - Performer",41.26,"C - Aspirant",61.95,"B - Performer",69.4,"B - Performer",43.41,"C - Aspirant",67.6,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Gotur",63.47,68.17,"B - Performer",89.04,"A - Front Runner",76.94,"A - Front Runner",63.81,"B - Performer",47.27,"C - Aspirant",51.31,"C - Aspirant",67.07,"B - Performer",58.33,"C - Aspirant",59.15,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Bhadrampalli",63.33,72.55,"B - Performer",89.44,"A - Front Runner",70.16,"B - Performer",63.24,"B - Performer",39.25,"D - Beginner",51.42,"C - Aspirant",64.85,"B - Performer",63.41,"B - Performer",68.61,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Palur",61.62,71.77,"B - Performer",85.37,"A - Front Runner",76.29,"A - Front Runner",72.3,"B - Performer",36.16,"D - Beginner",46.6,"C - Aspirant",67.5,"B - Performer",56.97,"C - Aspirant",58.53,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Gundlamadugu",61.15,69.46,"B - Performer",78.55,"A - Front Runner",67.53,"B - Performer",56.43,"C - Aspirant",54.98,"C - Aspirant",45.51,"C - Aspirant",62.11,"B - Performer",55.46,"C - Aspirant",66.72,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Inagalur",58.61,70.09,"B - Performer",93.68,"A+ - Achiever",75.93,"A - Front Runner",45.9,"C - Aspirant",39.62,"D - Beginner",45.82,"C - Aspirant",62.99,"B - Performer",43.25,"C - Aspirant",72.15,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Saidapuram",56.7,70.45,"B - Performer",83.47,"A - Front Runner",74.23,"B - Performer",57.94,"C - Aspirant",39.38,"D - Beginner",35.25,"D - Beginner",60.1,"B - Performer",41.82,"C - Aspirant",68.67,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Udavagandla",55.39,76.3,"A - Front Runner",82.37,"A - Front Runner",68.16,"B - Performer",53.17,"C - Aspirant",31.61,"D - Beginner",41.91,"C - Aspirant",62.95,"B - Performer",41.92,"C - Aspirant",61.63,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Thellur",54.52,63.11,"B - Performer",86.92,"A - Front Runner",72.36,"B - Performer",45.93,"C - Aspirant",29.16,"D - Beginner",51.25,"C - Aspirant",57.42,"C - Aspirant",45.96,"C - Aspirant",59.19,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Santhakovvur",53.86,64.64,"B - Performer",91.46,"A+ - Achiever",59.95,"C - Aspirant",53.9,"C - Aspirant",28.42,"D - Beginner",44.71,"C - Aspirant",53.01,"C - Aspirant",49.28,"C - Aspirant",60.11,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Thondur.xlsx","Andhra Pradesh","Y.S.R.","Thondur","Thondur",51.82,69.14,"B - Performer",68.32,"B - Performer",53.88,"C - Aspirant",58.48,"C - Aspirant",37.75,"D - Beginner",36.24,"D - Beginner",57.79,"C - Aspirant",46.33,"C - Aspirant",49.41,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Adi Nimmaya Palli",67.27,74.61,"B - Performer",81.12,"A - Front Runner",76.85,"A - Front Runner",76.17,"A - Front Runner",45.74,"C - Aspirant",61.46,"B - Performer",61.59,"B - Performer",68.44,"B - Performer",67.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Vallur",66,75.38,"A - Front Runner",88.47,"A - Front Runner",75.85,"A - Front Runner",71.57,"B - Performer",41.4,"C - Aspirant",55.59,"C - Aspirant",66.69,"B - Performer",70.18,"B - Performer",60.95,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Diguva Palli",64.82,67.07,"B - Performer",87.5,"A - Front Runner",75.46,"A - Front Runner",63.15,"B - Performer",44.2,"C - Aspirant",58.7,"C - Aspirant",69.76,"B - Performer",61.18,"B - Performer",65.2,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Paidi Kalava",63.79,69.48,"B - Performer",86.1,"A - Front Runner",72.18,"B - Performer",65.51,"B - Performer",43.47,"C - Aspirant",50.78,"C - Aspirant",67.31,"B - Performer",65.36,"B - Performer",63.65,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Thappetla",63.68,78.46,"A - Front Runner",88.62,"A - Front Runner",75.67,"A - Front Runner",58.07,"C - Aspirant",35.54,"D - Beginner",51.01,"C - Aspirant",68.05,"B - Performer",67.78,"B - Performer",67.44,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Duggaya Palli",61.78,72.06,"B - Performer",83.72,"A - Front Runner",70.74,"B - Performer",59.27,"C - Aspirant",36.56,"D - Beginner",55.36,"C - Aspirant",64.47,"B - Performer",61.9,"B - Performer",64.16,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Kotluru",61.74,64.73,"B - Performer",75.62,"A - Front Runner",64.27,"B - Performer",70.94,"B - Performer",39.53,"D - Beginner",55.24,"C - Aspirant",60.18,"B - Performer",69.56,"B - Performer",63.89,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Gotur",61.44,75.35,"A - Front Runner",87.51,"A - Front Runner",68.27,"B - Performer",66.29,"B - Performer",38.49,"D - Beginner",43.77,"C - Aspirant",62.48,"B - Performer",59.52,"C - Aspirant",66.75,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","T.Gangana Palli",61.14,72.4,"B - Performer",85.04,"A - Front Runner",68.28,"B - Performer",58.13,"C - Aspirant",42.12,"C - Aspirant",51.17,"C - Aspirant",60.94,"B - Performer",55.98,"C - Aspirant",66.45,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Koppolu",60.39,71.97,"B - Performer",89.96,"A - Front Runner",66.13,"B - Performer",65.06,"B - Performer",44.13,"C - Aspirant",40.65,"C - Aspirant",57.22,"C - Aspirant",53.27,"C - Aspirant",70.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Lebaka",60,70.94,"B - Performer",83.74,"A - Front Runner",67.55,"B - Performer",59.63,"C - Aspirant",36,"D - Beginner",49.86,"C - Aspirant",62.77,"B - Performer",66.47,"B - Performer",56.24,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Peddaputha",58.07,59.03,"C - Aspirant",68.01,"B - Performer",67.91,"B - Performer",68.56,"B - Performer",45.54,"C - Aspirant",48.4,"C - Aspirant",58.42,"C - Aspirant",67.03,"B - Performer",46.53,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Ambavaram",57.58,75.57,"A - Front Runner",86.17,"A - Front Runner",66.68,"B - Performer",65.66,"B - Performer",30.24,"D - Beginner",42.54,"C - Aspirant",59.82,"C - Aspirant",52.76,"C - Aspirant",60.13,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Manchireddypalli",57.51,62.58,"B - Performer",81.38,"A - Front Runner",64.71,"B - Performer",47.15,"C - Aspirant",42.14,"C - Aspirant",42.28,"C - Aspirant",67.71,"B - Performer",63.93,"B - Performer",57.38,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Vallur.xlsx","Andhra Pradesh","Y.S.R.","Vallur","Kumarini Palli",55.33,64.18,"B - Performer",80.66,"A - Front Runner",61.93,"B - Performer",67.05,"B - Performer",35.3,"D - Beginner",37.81,"D - Beginner",55.85,"C - Aspirant",47.79,"C - Aspirant",63.47,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Mittapalli",66.95,73.24,"B - Performer",86.65,"A - Front Runner",76.5,"A - Front Runner",68.3,"B - Performer",57.9,"C - Aspirant",51.26,"C - Aspirant",69.32,"B - Performer",60.76,"B - Performer",65.17,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Urutur",65.37,75.6,"A - Front Runner",89.27,"A - Front Runner",77.33,"A - Front Runner",59.01,"C - Aspirant",49.6,"C - Aspirant",54.94,"C - Aspirant",63.4,"B - Performer",63.96,"B - Performer",64.07,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Kommaddi",64.69,68.19,"B - Performer",89.64,"A - Front Runner",76.99,"A - Front Runner",53.96,"C - Aspirant",57.94,"C - Aspirant",60.48,"B - Performer",60.28,"B - Performer",58.79,"C - Aspirant",62.9,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","U.Venkatapuram",64.4,67.75,"B - Performer",89.75,"A - Front Runner",78.87,"A - Front Runner",60.66,"B - Performer",49.02,"C - Aspirant",54.52,"C - Aspirant",70.17,"B - Performer",61.4,"B - Performer",56.92,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Yerramala Palle",64.13,71.05,"B - Performer",88.48,"A - Front Runner",73.26,"B - Performer",59.79,"C - Aspirant",43.1,"C - Aspirant",58.63,"C - Aspirant",66.41,"B - Performer",65.83,"B - Performer",60.28,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","N.Palagiri",63.96,67.57,"B - Performer",88.38,"A - Front Runner",71.94,"B - Performer",60.05,"B - Performer",48.11,"C - Aspirant",48.28,"C - Aspirant",61.49,"B - Performer",67.66,"B - Performer",71.89,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","V.N. Palle",63.89,67.16,"B - Performer",80.24,"A - Front Runner",77.28,"A - Front Runner",68.28,"B - Performer",44.31,"C - Aspirant",61.68,"B - Performer",65.11,"B - Performer",55.75,"C - Aspirant",62.88,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Gangireddipalli",63.48,73.65,"B - Performer",89.83,"A - Front Runner",70.78,"B - Performer",67.76,"B - Performer",52.35,"C - Aspirant",52.32,"C - Aspirant",59.9,"C - Aspirant",58.1,"C - Aspirant",55.36,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Veldurthi",63.3,76.84,"A - Front Runner",89.5,"A - Front Runner",73.68,"B - Performer",58.43,"C - Aspirant",42.49,"C - Aspirant",48.06,"C - Aspirant",69.16,"B - Performer",61.43,"B - Performer",63.52,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Payasampalli",60.79,66.65,"B - Performer",84.56,"A - Front Runner",71.93,"B - Performer",61.88,"B - Performer",32.23,"D - Beginner",49.29,"C - Aspirant",64.36,"B - Performer",65.35,"B - Performer",67.62,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Alidinne",59.98,64.35,"B - Performer",85.28,"A - Front Runner",67.86,"B - Performer",54.15,"C - Aspirant",49.96,"C - Aspirant",51.83,"C - Aspirant",60.23,"B - Performer",54.6,"C - Aspirant",58.49,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Animela",59.53,68.26,"B - Performer",69.94,"B - Performer",73.63,"B - Performer",53.94,"C - Aspirant",36.71,"D - Beginner",55.88,"C - Aspirant",63.29,"B - Performer",62.28,"B - Performer",61.24,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Busireddypalli",58.79,63.77,"B - Performer",88.75,"A - Front Runner",74.28,"B - Performer",51.4,"C - Aspirant",33,"D - Beginner",51.01,"C - Aspirant",57.76,"C - Aspirant",60.09,"B - Performer",66.45,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","S.Palagiri",58.1,76.07,"A - Front Runner",82.25,"A - Front Runner",75.71,"A - Front Runner",57.41,"C - Aspirant",37.47,"D - Beginner",43.78,"C - Aspirant",58.72,"C - Aspirant",43.57,"C - Aspirant",66.14,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Thangedupalli",57.85,69.37,"B - Performer",86.44,"A - Front Runner",69.75,"B - Performer",54.98,"C - Aspirant",44.48,"C - Aspirant",45.8,"C - Aspirant",56.86,"C - Aspirant",56.54,"C - Aspirant",48.16,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Thalapanuru",57.6,72.16,"B - Performer",83.44,"A - Front Runner",67.76,"B - Performer",63.81,"B - Performer",41.11,"C - Aspirant",42.27,"C - Aspirant",62.54,"B - Performer",37.74,"D - Beginner",65.33,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Moyillacheruvu",57.48,78.27,"A - Front Runner",81.03,"A - Front Runner",66.35,"B - Performer",54.44,"C - Aspirant",35.29,"D - Beginner",47.26,"C - Aspirant",68.31,"B - Performer",51.04,"C - Aspirant",51.45,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Basireddypalli",57.46,69.08,"B - Performer",87.94,"A - Front Runner",73,"B - Performer",50.43,"C - Aspirant",26.34,"D - Beginner",49.62,"C - Aspirant",62.05,"B - Performer",61.94,"B - Performer",60.78,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Sarvaraju Peta",57.29,65.21,"B - Performer",80.16,"A - Front Runner",68.2,"B - Performer",51.22,"C - Aspirant",33.04,"D - Beginner",45.65,"C - Aspirant",62.76,"B - Performer",61.75,"B - Performer",62.28,"B - Performer"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Indukur",54.43,74.04,"B - Performer",91.64,"A+ - Achiever",68.56,"B - Performer",53.31,"C - Aspirant",26.42,"D - Beginner",43.73,"C - Aspirant",59.7,"C - Aspirant",45.4,"C - Aspirant",53.96,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","Gona Makulapalli",52.74,70.58,"B - Performer",87.65,"A - Front Runner",63.59,"B - Performer",47.82,"C - Aspirant",38.05,"D - Beginner",43.14,"C - Aspirant",54.2,"C - Aspirant",36.35,"D - Beginner",51.85,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Veerapanayani Palle.xlsx","Andhra Pradesh","Y.S.R.","Veerapanayani Palle","U.Rajupalem",50.27,69.1,"B - Performer",88.12,"A - Front Runner",58.18,"C - Aspirant",54.56,"C - Aspirant",27.04,"D - Beginner",41.37,"C - Aspirant",55.91,"C - Aspirant",40.23,"C - Aspirant",42.12,"C - Aspirant"
"Theme wise PAI Score of Gram Panchayat Vempalle.xlsx","Andhra Pradesh","Y.S.R.","Vempalle","Pamalur",70.27,79.09,"A - Front Runner",95.5,"A+ - Achiever",78.49,"A - Front Runner",62.72,"B - Performer",56.61,"C - Aspirant",60.36,"B - Performer",65.36,"B - Performer",61.77,"B - Performer",81.42,"A - Front Runner"
